INSTITUTION NAME,AGE,INITIAL HIRE DATE,JOB CATEGORY,EMPLOYEE ANNUAL BASE SALARY,EMPLOYEE HOME DEPARTMENT,PRIMARY WORKING TITLE
NCSU,33,"JUL 01, 2022",Assistant Professor,84000.00,Psychology,Asst Professor
NCSU,60,"AUG 18, 1997",Assistant Professor,92798.00,Prestage Poultry Science,Teaching Asst Professor
NCSU,33,"JUL 01, 2021",Assistant Professor,56925.00,Graphic & Industrial Design,Asst Teaching Professor
NCSU,55,"JUL 01, 2013",Professor,192824.00,Statistics,Professor
NCSU,59,"JUL 01, 1999",Professor,136310.00,Mechanical & Aerospace Engr,Professor
NCSU,44,"JUL 01, 2016",Associate Professor,63000.00,Electrical & Computer Engr.,Assoc Professor
NCSU,33,"JUL 01, 2019",Assistant Professor,106088.00,Nuclear Engineering,Asst Professor
NCSU,66,"AUG 07, 1995",Associate Professor,102168.00,Animal Science,Research Professor
NCSU,28,"JUL 01, 2022",Assistant Professor,98600.00,Biological And Agricultural En,Asst Professor
NCSU,60,"JAN 01, 2001",Professor,125843.00,Plant and Microbial Biology,Professor
NCSU,40,"JUL 01, 2015",Associate Professor,109353.00,Statistics,Assoc Professor
NCSU,52,"JUL 01, 2021",Associate Professor,127305.00,Chemistry,Assoc Professor
NCSU,57,"AUG 20, 2005",Professor,115129.00,Plant and Microbial Biology,Professor
NCSU,62,"AUG 16, 1992",Professor,136181.00,"Marine, Earth And Atmospheric",Professor
NCSU,44,"JAN 01, 2023",Associate Professor,125000.00,Mechanical & Aerospace Engr,Assoc Professor
NCSU,46,"JUL 01, 2018",Professor,131323.00,Mechanical & Aerospace Engr,Professor
NCSU,32,"JUL 01, 2022",Assistant Professor,120000.00,Computer Science-engr,Asst Professor
NCSU,51,"JUN 03, 2013",Associate Professor,107255.00,Biochemistry,Assoc Professor
NCSU,35,"JAN 19, 2022",Assistant Professor,106064.00,Materials Science &Engineering,Asst Professor
NCSU,40,"AUG 16, 2005",Associate Professor,127835.00,Fitts Dept Indust & Syst Engr,Assoc Professor
NCSU,52,"JUL 01, 2010",Professor,109519.00,"Textile & Apparel, Technology",Professor
NCSU,44,"JUL 01, 2017",Associate Professor,123878.00,Nuclear Engineering,Assoc Professor
NCSU,33,"JAN 01, 2023",Assistant Professor,90000.00,"Food,Bioprocess & Nutrition Sc",Asst Professor
NCSU,39,"JAN 28, 2021",Assistant Professor,102192.00,Mechanical & Aerospace Engr,Asst Professor
NCSU,63,"JUN 01, 1996",Professor,164179.00,Horticultural Science,Professor
NCSU,42,"JUL 01, 2019",Associate Professor,118076.00,Mechanical & Aerospace Engr,Assoc Professor
NCSU,37,"JAN 01, 2020",Assistant Professor,99870.00,"Textile Engineering, Chemistry",Asst Professor
NCSU,49,"JUN 19, 2017",Assistant Professor,52500.00,Sociology & Anthropology,Asst Teaching Professor
NCSU,55,"AUG 01, 2004",Professor,168980.00,Dept Molecular Biomedical Scie,Professor
NCSU,52,"MAY 06, 2016",Associate Professor,93417.00,School of Social Work,Assoc Professor
NCSU,40,"JUL 01, 2022",Assistant Professor,121500.00,Computer Science-engr,Asst Professor
NCSU,63,"JUN 15, 2000",Professor,130627.00,Physics,Professor
NCSU,55,"JUL 01, 2006",Associate Professor,87265.00,TELS,Assoc Professor
NCSU,49,"JUL 01, 2005",Associate Professor,96373.00,ELPHD,Assoc Professor
NCSU,44,"SEP 01, 2003",Assistant Professor,91230.00,Applied Ecology,Asst Professor
NCSU,56,"JAN 01, 1998",Professor,127712.00,Biological And Agricultural En,Professor
NCSU,54,"JUN 01, 1997",Professor,118791.00,Electrical & Computer Engr.,Teaching Professor & ADGP
NCSU,32,"JUL 01, 2019",Assistant Professor,122686.00,Computer Science-engr,Asst Professor
NCSU,53,"AUG 01, 2013",Associate Professor,127237.00,FREEDM Center,Research Assoc Professor
NCSU,68,"JUL 01, 1989",Professor,171794.00,Mechanical & Aerospace Engr,Professor
NCSU,49,"OCT 13, 2011",Professor,136137.00,Biological And Agricultural En,"Professor, Univ Fac Scholar"
NCSU,62,"MAR 15, 2005",Professor,136190.00,"Marine, Earth And Atmospheric",Professor
NCSU,65,"JUL 01, 2001",Professor,121846.00,Communication,Professor
NCSU,44,"JUL 01, 2021",Professor,222525.00,"Mgmt, Innovation&Entrepreneur",Professor
NCSU,48,"JUL 01, 2016",Associate Professor,164967.00,Biomedical Program - ENG,Assoc Professor
NCSU,40,"JAN 01, 2019",Assistant Professor,95479.00,Biological Sciences,Asst Professor
NCSU,38,"AUG 16, 2007",Assistant Professor,70436.00,"Marine, Earth And Atmospheric",Research Asst Professor
NCSU,65,"OCT 17, 1986",Professor,159313.00,Horticultural Science,Professor
NCSU,60,"JUL 01, 2001",Professor,118921.00,Mathematics,Professor
NCSU,46,"JUL 01, 2016",Assistant Professor,52000.00,World Languages and Cultures,Teaching Asst Professor
NCSU,59,"AUG 16, 1998",Professor,128059.00,Statistics,Professor
NCSU,60,"OCT 31, 2022",Professor,140000.00,"Marine, Earth And Atmospheric",Research Professor
NCSU,32,"MAY 09, 2022",Assistant Professor,84000.00,"Textile Engineering, Chemistry",Asst Professor
NCSU,33,"MAY 06, 2022",Assistant Professor,92000.00,"Marine, Earth And Atmospheric",Asst Professor
NCSU,38,"JAN 06, 2020",Assistant Professor,93150.00,"Food,Bioprocess & Nutrition Sc",Asst Professor
NCSU,44,"JUL 01, 2005",Professor,164760.00,Ag & Resource Economics,Professor
NCSU,52,"AUG 16, 1998",Professor,142507.00,Electrical & Computer Engr.,Professor
NCSU,30,"SEP 01, 2022",Assistant Professor,90000.00,Crop & Soil Sciences,Asst Professor
NCSU,41,"AUG 16, 2013",Associate Professor,142136.00,Biological Sciences,Assoc Professor
NCSU,35,"OCT 01, 2018",Assistant Professor,99870.00,"Textile Engineering, Chemistry",Asst Professor
NCSU,45,"JUL 01, 2007",Professor,169263.00,Mechanical & Aerospace Engr,"Professor, Univ. Fac. Scholar"
NCSU,34,"JAN 01, 2022",Assistant Professor,100395.00,Civil Const & Environ Engineer,Asst Professor
NCSU,66,"AUG 16, 1990",Professor,194186.00,Mechanical & Aerospace Engr,Professor
NCSU,50,"FEB 15, 2011",Associate Professor,91999.00,Public & International Affairs,Assoc Professor
NCSU,64,"AUG 16, 1993",Professor,111023.00,History,Professor
NCSU,41,"AUG 16, 2010",Assistant Professor,84870.00,Communication,Asst Professor
NCSU,48,"JUL 01, 2005",Professor,122200.00,Communication,"Professor, Univ Fac Scholar"
NCSU,59,"JUL 01, 1999",Assistant Professor,112200.00,BTEC-Biomfg Training Ed Ctr,Teaching Asst Professor
NCSU,53,"JUL 01, 2005",Professor,184761.00,Ag & Resource Economics,Professor
UNC-CH,40,"JUL 01, 2012",Assistant Professor,154000.00,Peds-Hematology/Oncology,Clinical Assistant Professor
UNC-CH,66,"JAN 01, 1999",Associate Professor,197779.00,Kenan-Flagler Bus Sch,Associate Professor
UNC-CH,54,"JUL 01, 2006",Professor,147009.00,Psychology and Neuroscience,Professor
UNC-CH,73,"AUG 01, 1988",Professor,222090.00,Nutrition,Professor
UNC-CH,55,"JUL 01, 1999",Professor,121810.00,Mathematics,Professor
UNC-CH,73,"NOV 01, 1983",Associate Professor,165886.00,Medicine - Cardiology,Associate Professor
UNC-CH,60,"AUG 02, 2010",Associate Professor,59498.00,Asian & Middle Eastern Studies,Teaching Associate Professor
UNC-CH,54,"DEC 01, 2007",Assistant Professor,213000.01,Medicine Hospitalist,Clinical Assistant Professor
UNC-CH,67,"JUL 01, 1990",Professor,270000.00,Med-Infectious Diseases,Distinguished Professor
UNC-CH,42,"JUL 01, 2012",Associate Professor,132402.00,SOG Sch of Government,Associate Professor
UNC-CH,61,"FEB 28, 2000",Associate Professor,143913.00,Biostatistics - CSRL,Clinical Associate Professor
UNC-CH,51,"JUL 01, 2009",Associate Professor,113616.00,Anthropology,Associate Professor
UNC-CH,55,"MAY 01, 2001",Professor,146479.00,Genetics,Professor
UNC-CH,45,"SEP 01, 2012",Assistant Professor,111935.00,PH Leadership Program,Teaching Assistant Professor
UNC-CH,59,"JUL 01, 1995",Associate Professor,103103.25,School of Journalism and Media,Associate Professor
UNC-CH,46,"JUN 04, 2014",Professor,200555.00,SOP-DPMP,Distinguished Professor
UNC-CH,69,"JAN 01, 1990",Professor,135000.00,Pediatrics - AHEC,Clinical Professor
UNC-CH,65,"OCT 31, 2022",Associate Professor,155000.00,Neonatal-Perinatal Medicine,Research Associate Professor
UNC-CH,47,"JUL 01, 2013",Associate Professor,270000.00,Med-Pulmonary,Associate Professor
UNC-CH,55,"MAY 01, 2001",Assistant Professor,79577.00,Cell Biology and Physiology,Research Assistant Professor
UNC-CH,47,"JAN 07, 2008",Associate Professor,95868.15,SW-School of Social Work,Clinical Associate Professor
UNC-CH,39,"MAR 18, 2019",Associate Professor,176764.00,Pathology Lab Med - Clinical,Associate Professor
UNC-CH,79,"JUL 01, 1982",Professor,112888.00,Sociology,Distinguished Professor
UNC-CH,63,"AUG 01, 1997",Professor,240000.00,Medicine-Internal Medicine,Clinical Professor
UNC-CH,70,"JUL 01, 2003",Professor,145064.00,Sch of Nursing,Clinical Professor
UNC-CH,58,"AUG 28, 1995",Professor,310246.00,Physical Medicine Rehab,Clinical Professor
UNC-CH,50,"JUL 01, 2005",Professor,140094.00,Communication,Professor
UNC-CH,43,"JUL 01, 2008",Professor,172499.00,Chemistry,Professor
UNC-CH,63,"JUN 01, 2001",Professor,165147.76,Peds-AIR,Research Professor
UNC-CH,47,"AUG 01, 2009",Professor,125000.00,Psychology and Neuroscience,Professor
UNC-CH,46,"JUL 01, 2010",Professor,266468.00,Neonatal-Perinatal Medicine,Clinical Professor
UNC-CH,53,"MAY 01, 2014",Professor,118899.75,Medicine-UNCP A Rheumatology,Research Professor
UNC-CH,61,"JUL 01, 1997",Professor,196776.00,SOG Sch of Government,Teaching Professor
UNC-CH,66,"FEB 01, 1989",Associate Professor,108456.00,Earth Marine Environmt Sci,Associate Professor
UNC-CH,44,"JAN 01, 2009",Professor,171379.00,Computer Science,Professor
UNC-CH,47,"JUL 01, 2013",Associate Professor,365550.00,Radiology - Abdominal Imaging,Clinical Associate Professor
UNC-CH,54,"JUL 01, 2005",Professor,124950.00,Religious Studies,Professor
UNC-CH,61,"JUL 01, 1997",Professor,125000.00,English and Comp Literature,Professor
UNC-CH,62,"JAN 01, 1994",Professor,214605.00,Computer Science,Distinguished Professor
UNC-CH,59,"JUL 01, 2008",Associate Professor,113132.40,School of Education,Associate Professor
UNC-CH,69,"JAN 31, 2009",Associate Professor,405537.21,Radiation Oncology - Rex,Clinical Associate Professor
UNC-CH,52,"JUL 01, 2005",Professor,106965.00,Music,Professor
UNC-CH,54,"JUL 01, 2003",Professor,182560.00,Sociology,Distinguished Professor
UNC-CH,44,"OCT 01, 2010",Assistant Professor,123134.00,SOP-Practice Advancement,Clinical Assistant Professor
UNC-CH,42,"JUL 01, 2013",Associate Professor,110857.68,SW-School of Social Work,Associate Professor
UNC-CH,60,"SEP 01, 2000",Professor,233794.00,Cell Biology and Physiology,Professor
UNC-CH,46,"DEC 01, 2012",Assistant Professor,113729.00,Pathology Lab Med - Research,Research Assistant Professor
UNC-CH,74,"DEC 01, 2011",Lecturer,139962.00,Kenan-Flagler Bus Sch,Professor of the Practice
UNC-CH,46,"JUL 01, 2013",Professor,123388.00,Anthropology,Professor
UNC-CH,57,"JUL 01, 2008",Assistant Professor,134600.00,Med-Infectious Diseases,Assistant Professor
UNC-CH,57,"JUL 01, 2011",Associate Professor,154670.00,School of Law,Associate Professor
UNC-CH,49,"JUL 01, 2006",Professor,144504.00,Statistics and Operations Res,Professor
UNC-CH,45,"JUL 13, 2011",Professor,135000.00,Sch of Inform and Libr Science,Professor
UNC-CH,69,"JUL 01, 1994",Professor,147970.00,Religious Studies,Professor
UNC-CH,50,"MAR 01, 2009",Associate Professor,308124.00,Medicine-Hematology,Associate Professor
UNC-CH,53,"JUL 01, 2004",Professor,129323.00,Psychology and Neuroscience,Professor
UNC-CH,61,"JAN 01, 1995",Professor,139465.00,Earth Marine Environmt Sci,Professor
UNC-CH,55,"JAN 02, 2003",Professor,191684.00,UNC Inst for the Environment,Research Professor
UNC-CH,55,"FEB 01, 2008",Professor,185633.10,Family Medicine,Research Professor
UNC-CH,69,"JUL 01, 1989",Professor,127164.00,Mathematics,Professor
UNC-CH,35,"AUG 12, 2013",Assistant Professor,138600.00,Pathology Lab Med - Research,Research Assistant Professor
UNC-CH,48,"JAN 01, 2014",Associate Professor,95978.00,History,Associate Professor
UNC-CH,54,"JAN 01, 2012",Professor,168576.00,History,Professor
UNC-CH,52,"NOV 03, 2008",Associate Professor,105228.20,Medicine-Gastroenterology,Research Associate Professor
UNC-CH,64,"JUL 01, 2003",Assistant Professor,55800.00,Romance Studies,Teaching Assistant Professor
UNC-CH,40,"JUL 01, 2022",Assistant Professor,80000.00,Statistics and Operations Res,Teaching Assistant Professor
UNC-CH,34,"SEP 01, 2020",Assistant Professor,209558.00,Medicine-Oncology,Assistant Professor
UNC-CH,69,"JUL 01, 1993",Professor,138406.00,School of Education,Professor
UNC-CH,34,"JUL 22, 2021",Assistant Professor,200000.00,Psychiatry - General,Clinical Assistant Professor
UNC-CH,53,"JUL 22, 2019",Lecturer,180283.00,SOP-Eshelman Inst for Innov,Professor of the Practice
UNC-CH,53,"OCT 01, 2022",Assistant Professor,156000.00,ASOD Orthodontics,Clinical Assistant Professor
UNC-CH,38,"SEP 01, 2015",Assistant Professor,213600.00,Critical Care Anesthesia,Clinical Assistant Professor
UNC-CH,35,"JUL 18, 2022",Assistant Professor,279000.00,Peds-Wilmington,Clinical Assistant Professor
UNC-CH,40,"SEP 01, 2020",Assistant Professor,175000.00,Family Medicine,Clinical Assistant Professor
UNC-CH,42,"JAN 01, 2021",Associate Professor,152158.00,Public Policy,Associate Professor
UNC-CH,58,"AUG 13, 2018",Assistant Professor,111263.00,Nutrition,Teaching Assistant Professor
UNC-CH,43,"JUL 01, 2008",Associate Professor,73778.00,Exercise and Sport Science,Teaching Associate Professor
UNC-CH,36,"JAN 15, 2020",Assistant Professor,155200.00,Peds-Hospital Medicine,Clinical Assistant Professor
UNC-CH,44,"AUG 10, 2014",Associate Professor,145024.00,ASOD Operative Dentistry,Clinical Associate Professor
UNC-CH,40,"JUL 12, 2021",Assistant Professor,160067.00,Peds-Hospital Medicine,Clinical Assistant Professor
UNC-CH,42,"JAN 01, 2021",Associate Professor,164436.00,School of Law,Associate Professor
UNC-CH,38,"JUL 01, 2017",Assistant Professor,90000.00,Surgery - Cardiothoracic,Research Assistant Professor
UNC-CH,38,"AUG 17, 2005",Assistant Professor,390000.00,Surgery - Pediatric,Assistant Professor
UNC-CH,45,"JUL 01, 2012",Associate Professor,89940.00,Music,Associate Professor
UNC-CH,54,"FEB 18, 2019",Assistant Professor,160040.00,ASOD Prosthodontics,Assistant Professor
UNC-CH,48,"JUL 01, 2010",Associate Professor,135742.00,Sch of Nursing,Clinical Associate Professor
UNC-CH,44,"AUG 11, 2008",Assistant Professor,135250.00,Pharmacology,Assistant Professor
UNC-CH,50,"JAN 01, 2020",Assistant Professor,82447.00,American Studies,Assistant Professor
UNC-CH,66,"JUL 01, 1992",Associate Professor,127582.00,Epidemiology,Clinical Associate Professor
UNC-CH,46,"JUL 01, 2010",Assistant Professor,54400.00,Romance Studies,Teaching Assistant Professor
UNC-CH,42,"APR 24, 2006",Assistant Professor,152000.00,Peds-Hematology/Oncology,Clinical Assistant Professor
UNC-CH,45,"AUG 29, 2016",Assistant Professor,206700.00,Psychiatry - General,Clinical Assistant Professor
UNC-CH,30,"JUL 01, 2022",Assistant Professor,104837.00,Public Policy,Assistant Professor
UNC-CH,33,"JAN 06, 2014",Assistant Professor,157000.00,Family Medicine,Clinical Assistant Professor
UNC-CH,37,"MAY 26, 2009",Assistant Professor,263000.00,General Anesthesia,Clinical Assistant Professor
UNC-CH,38,"MAY 20, 2014",Assistant Professor,88751.00,Public Policy,Research Assistant Professor
UNC-CH,40,"APR 04, 2022",Assistant Professor,76530.62,Physical Medicine Rehab,Clinical Assistant Professor
UNC-CH,31,"JUN 24, 2021",Assistant Professor,185000.00,Medicine-Internal Medicine,Clinical Assistant Professor
UNC-CH,35,"JUL 01, 2019",Assistant Professor,150700.00,General Pediatrics,Clinical Assistant Professor
UNC-CH,35,"AUG 01, 2020",Assistant Professor,157000.00,Family Medicine,Clinical Assistant Professor
UNC-CH,42,"JUN 30, 2019",Associate Professor,226600.00,Neurology,Clinical Associate Professor
UNC-CH,32,"JUL 01, 2019",Assistant Professor,132000.00,Biostatistics,Research Assistant Professor
UNC-CH,64,"MAR 01, 2004",Assistant Professor,130232.00,Ctr Public Leadership Govern,Teaching Assistant Professor
UNC-CH,40,"JUL 01, 2021",Assistant Professor,90000.00,Peds-Endocrinology,Research Assistant Professor
UNC-CH,69,"OCT 20, 1990",Professor,214962.00,Nutrition,Distinguished Professor
UNC-CH,36,"JUL 20, 2015",Assistant Professor,106000.00,Radiation Oncology,Clinical Assistant Professor
UNC-CH,43,"JUL 16, 2018",Assistant Professor,133920.00,Anesthesiology - Research,Assistant Professor
UNC-CH,46,"AUG 01, 2019",Assistant Professor,164500.00,Med-ID Trnsplt Compromised Hst,Assistant Professor
UNC-CH,36,"AUG 15, 2011",Assistant Professor,79155.50,Psychiatry - Research,Research Assistant Professor
UNC-CH,36,"AUG 01, 2016",Assistant Professor,108106.00,Political Science,Assistant Professor
UNC-CH,35,"DEC 04, 2017",Assistant Professor,79299.00,Otolaryngology (Ent),Clinical Assistant Professor
UNC-CH,55,"JUL 01, 2010",Associate Professor,78007.00,History,Teaching Associate Professor
UNC-CH,60,"DEC 01, 1997",Associate Professor,162541.00,Maternal and Child Health,Clinical Associate Professor
UNC-CH,53,"FEB 01, 2022",Professor,289800.00,Biostatistics,Research Professor
UNC-CH,54,"SEP 06, 2021",Associate Professor,300000.00,Anesth-Community Division,Clinical Associate Professor
UNC-CH,38,"MAY 01, 2022",Assistant Professor,122595.75,Sch of Nursing,Clinical Assistant Professor
UNC-CH,41,"JAN 01, 2018",Assistant Professor,209400.00,Medicine-Internal Medicine,Clinical Assistant Professor
UNC-CH,73,"JUL 01, 2008",Assistant Professor,44536.00,Kenan-Flagler Bus Sch,Clinical Assistant Professor
UNC-CH,62,"JUL 01, 1994",Professor,68687.00,Asian & Middle Eastern Studies,Teaching Professor
UNC-CH,46,"JAN 01, 2017",Associate Professor,96336.00,Geography,Associate Professor
UNC-CH,43,"JAN 01, 2016",Associate Professor,111767.00,Pathology Lab Med - Recharge,Research Associate Professor
UNC-CH,34,"AUG 15, 2021",Assistant Professor,255000.00,General Anesthesia,Clinical Assistant Professor
UNC-CH,51,"SEP 01, 2019",Associate Professor,150000.00,Cell Biology and Physiology,Research Associate Professor
UNC-CH,30,"AUG 12, 2015",Assistant Professor,31349.00,SOP-CBMC,Research Assistant Professor
UNC-CH,39,"AUG 15, 2021",Assistant Professor,277600.00,Urology - Clinic,Clinical Assistant Professor
UNC-CH,37,"AUG 02, 2021",Associate Professor,263000.00,OBGYN-General OBGYN,Associate Professor
UNC-CH,40,"FEB 01, 2015",Assistant Professor,272625.00,Medicine-Gastroenterology,Clinical Assistant Professor
UNC-CH,43,"AUG 15, 2005",Assistant Professor,133593.00,Microbiology and Immunology,Assistant Professor
UNC-CH,45,"MAY 06, 2019",Assistant Professor,195700.00,Psychiatry-WakeBrook ACT Team,Clinical Assistant Professor
UNC-CH,63,"AUG 17, 1998",Professor,205343.00,Family Medicine,Clinical Professor
UNC-CH,84,"JUL 01, 2019",Professor,287471.00,Pathology Lab Med - Clinical,Clinical Professor
UNC-CH,47,"NOV 16, 2015",Assistant Professor,79000.00,Pharmacology,Research Assistant Professor
UNC-CH,48,"NOV 01, 2020",Assistant Professor,385000.00,Medicine - Cardiology,Clinical Assistant Professor
UNC-CH,53,"JUL 01, 2010",Associate Professor,153827.00,ASOD Generalists,Clinical Associate Professor
UNC-CH,42,"JAN 01, 2015",Assistant Professor,97290.00,Chemistry,Assistant Professor
UNC-CH,65,"JUL 08, 2015",Professor,324373.00,SOP-CICBDD,Distinguished Professor
UNC-CH,59,"JUL 01, 1998",Professor,94100.00,Chemistry,Teaching Professor
UNC-CH,35,"AUG 19, 2015",Assistant Professor,105699.00,Maternal and Child Health,Research Assistant Professor
UNC-CH,42,"JUL 01, 2016",Associate Professor,115543.95,School of Journalism and Media,Associate Professor
UNC-CH,46,"AUG 30, 2009",Professor,187464.00,Epidemiology,Professor
UNC-CH,42,"JAN 01, 2017",Assistant Professor,53100.00,Romance Studies,Teaching Assistant Professor
UNC-CH,33,"MAR 05, 2018",Assistant Professor,65000.00,Biomedical Engineering,Research Assistant Professor
UNC-CH,39,"JUN 22, 2015",Associate Professor,110281.00,SOP-SGC Ctr for Chem Biology,Research Associate Professor
UNC-CH,44,"JUN 13, 2020",Assistant Professor,99671.00,Physics and Astronomy,Assistant Professor
UNC-CH,43,"JUL 01, 2020",Assistant Professor,136000.00,Medicine-Endocrinology,Clinical Assistant Professor
UNC-CH,72,"JUL 01, 2014",Professor,84197.00,Anthropology,Professor
UNC-CH,54,"MAY 01, 2013",Associate Professor,300000.00,Pediatric Anesthesia,Clinical Associate Professor
UNC-CH,54,"JUL 30, 2007",Professor,389700.00,OBGYN-GYN Oncology,Professor
UNC-CH,63,"AUG 01, 2013",Professor,112300.00,Health Sciences - OT,Clinical Professor
UNC-CH,65,"JUL 01, 2008",Professor,138819.00,English and Comp Literature,Distinguished Professor
UNC-CH,45,"JUL 01, 2016",Assistant Professor,380000.00,Medicine - Cardiology,Clinical Assistant Professor
UNC-CH,50,"JUN 30, 2014",Associate Professor,135742.00,Sch of Nursing,Clinical Associate Professor
UNC-CH,55,"JUL 01, 2001",Professor,350817.00,Kenan-Flagler Bus Sch,Professor
UNC-CH,74,"MAR 01, 1989",Professor,222409.00,Biology,Distinguished Professor
UNC-CH,41,"JUL 01, 2014",Associate Professor,116045.00,Political Science,Associate Professor
UNC-CH,77,"JUL 01, 1975",Professor,137291.00,Earth Marine Environmt Sci,Professor
UNC-CH,47,"JUL 01, 2010",Associate Professor,59498.00,Asian & Middle Eastern Studies,Teaching Associate Professor
UNC-CH,46,"JUL 01, 2007",Professor,141032.00,Political Science,Professor
UNC-CH,46,"JUL 01, 2007",Associate Professor,114235.00,Classics,Associate Professor
UNC-CH,39,"APR 01, 2019",Assistant Professor,190500.00,Physical Medicine Rehab,Clinical Assistant Professor
UNC-CH,62,"JUL 01, 1988",Professor,145007.00,English and Comp Literature,Distinguished Professor
UNC-CH,54,"JUL 01, 2009",Professor,134691.00,Psychology and Neuroscience,Professor
UNC-CH,69,"MAR 01, 1986",Professor,344212.00,Epidemiology,Distinguished Professor
UNC-CH,41,"JUL 01, 2012",Associate Professor,112624.10,School of Journalism and Media,Associate Professor
UNC-CH,80,"JUL 01, 1975",Professor,134628.00,History,Professor
UNC-CH,49,"AUG 16, 2004",Associate Professor,198330.00,Family Medicine,Clinical Associate Professor
UNC-CH,62,"JAN 01, 2014",Professor,450100.00,Medicine-Gastroenterology,Professor
UNC-CH,48,"SEP 01, 2008",Professor,219000.00,Health Behavior,Professor
UNC-CH,39,"JUN 25, 2015",Associate Professor,178000.00,Family Medicine,Clinical Associate Professor
UNC-CH,56,"SEP 01, 2012",Professor,380000.00,Medicine-Oncology,Distinguished Professor
UNC-CH,48,"JUL 01, 2010",Associate Professor,116619.00,Political Science,Associate Professor
UNC-CH,68,"MAY 17, 2004",Assistant Professor,119689.00,Epidemiology,Clinical Assistant Professor
UNC-CH,62,"JUL 01, 2012",Associate Professor,150125.00,SOP-CNDD,Research Associate Professor
UNC-CH,51,"JUL 01, 2005",Professor,144503.00,Exercise and Sport Science,Professor
UNC-CH,46,"JUL 01, 2006",Assistant Professor,71027.00,Exercise and Sport Science,Teaching Assistant Professor
UNC-CH,64,"JUL 01, 2009",Professor,322278.00,Political Science,Distinguished Professor
UNC-CH,71,"JAN 01, 1989",Professor,190691.00,Biology,Distinguished Professor
UNC-CH,48,"JUL 01, 2012",Associate Professor,87040.00,Religious Studies,Associate Professor
UNC-CH,65,"JUL 01, 1992",Professor,326485.00,Kenan-Flagler Bus Sch,Distinguished Professor
UNC-CH,52,"OCT 01, 2003",Professor,203306.00,Cell Biology and Physiology,Professor
UNC-CH,65,"SEP 01, 1992",Professor,244821.00,Nutrition,Professor
UNC-CH,50,"JUL 01, 2002",Professor,128462.00,Linguistics,Professor
UNC-CH,58,"DEC 01, 1999",Professor,173231.18,Psychiatry - Research,Professor
UNC-CH,65,"JUL 01, 2000",Professor,205802.00,Pediatrics-Infectious Disease,Clinical Professor
UNC-CH,50,"JUL 01, 2002",Professor,128773.00,Mathematics,Professor
UNC-CH,50,"JUL 01, 2009",Professor,75116.00,Environment Ecology Energy Prg,Teaching Professor
UNC-CH,47,"FEB 01, 2009",Associate Professor,133250.00,Genetics,Research Associate Professor
UNC-CH,39,"JUL 01, 2007",Professor,119071.00,City and Regional Planning,Distinguished Professor
UNC-CH,48,"DEC 01, 2010",Associate Professor,150592.50,Biomedical Engineering,Associate Professor
UNC-CH,71,"AUG 01, 1988",Professor,94916.00,Med-Pulmonary,Research Professor
UNC-CH,52,"JUL 01, 2012",Associate Professor,97973.00,Asian & Middle Eastern Studies,Associate Professor
UNC-CH,51,"MAY 16, 2011",Professor,202674.00,Biochemistry and Biophysics,Professor
UNC-CH,53,"AUG 01, 2011",Professor,355000.00,Orthopaedics - Sports Medicine,Clinical Professor
UNC-CH,53,"JUL 01, 2006",Professor,119400.00,General Pediatrics,Clinical Professor
UNC-CH,72,"JUL 01, 1983",Professor,293929.43,Medicine-Internal Medicine,Distinguished Professor
UNC-CH,56,"JUN 26, 2005",Professor,154806.00,SOG Sch of Government,Professor
UNC-CH,49,"DEC 01, 2005",Professor,140513.84,Psychiatry-Alcohol Center,Professor
UNC-CH,43,"JUL 01, 2009",Professor,143052.00,Statistics and Operations Res,Professor
UNC-CH,60,"JUL 01, 1994",Associate Professor,119060.00,Political Science,Associate Professor
UNC-CH,50,"JUL 31, 2006",Associate Professor,218696.00,Emergency Medicine,Associate Professor
UNC-CH,63,"JUL 01, 1988",Professor,289689.00,Economics,Professor
UNC-CH,65,"JUL 01, 1998",Associate Professor,94684.00,Anthropology,Associate Professor
UNC-CH,51,"JUL 01, 2008",Professor,330982.00,Kenan-Flagler Bus Sch,Distinguished Professor
UNC-CH,61,"JUL 01, 1990",Professor,128589.00,Romance Studies,Professor
UNC-CH,46,"JAN 06, 2014",Assistant Professor,305000.00,Surgery,Clinical Assistant Professor
UNC-CH,63,"JUL 01, 1992",Professor,473695.00,ASOD Oral Maxillofacial Surg,Clinical Professor
UNC-CH,45,"SEP 01, 2010",Associate Professor,209950.00,Psychiatry - General,Clinical Associate Professor
UNC-CH,71,"JAN 01, 1998",Professor,248128.00,Peds-Hematology/Oncology,Professor
UNC-CH,49,"JUL 01, 2006",Associate Professor,110885.68,SW-School of Social Work,Associate Professor
UNC-CH,59,"JAN 01, 2003",Assistant Professor,69283.00,Chemistry,Teaching Assistant Professor
UNC-CH,69,"JUL 01, 1982",Professor,165058.00,Biology,Distinguished Professor
UNC-CH,71,"JUL 01, 2003",Professor,305000.00,SOP-DPET,Distinguished Professor
UNC-CH,64,"SEP 01, 1991",Professor,113196.00,SOG Sch of Government,Professor
UNC-CH,64,"AUG 01, 2012",Associate Professor,63379.00,Psychiatry - Research,Research Associate Professor
UNC-CH,53,"JAN 09, 2006",Assistant Professor,60300.00,SW-Research Projects,Clinical Assistant Professor
UNC-CH,53,"JUL 01, 2007",Professor,136080.00,Psychology and Neuroscience,Professor
